0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.98469,0.91884,0.85,0.95649,0.97739,0.85,0.97444,0.88102,0.96355,0.93548,0.97481,0.85,0.85,0.99479,0.85,0.85,0.9365,0.85,0.93735,0.9633,0.86819,0.96391,0.85,0.92958,0.86014,0.86615,0.8588,0.98476,0.93886,0.98867,0.97289,0.90486,0.9072,0.93443,0.97789,0.85,0.85,0.87281,0.92618,0.9322,0.85,0.92378,0.87671,0.98222,0.92098,0.97669,0.93534,0.98933,0.90189,0.85,0.93222,0.9508,0.98217,0.96563,0.92818,0.98673,0.97453,0.92017,0.99748,0.86598,0.85,0.9226,0.94765,0.97096,0.97936,0.86712,0.96818,0.9971,0.98471,1.0,0.86427,0.98992,0.8979,0.85,0.97254,0.93953,0.9208,0.97783,0.95847,0.93272
0.88547,0.98263,0.99452,0.95597,0.9091,0.97935,0.89542,0.9938,0.95355,0.97255,0.93649,0.99167,0.99751,0.87784,0.99135,0.97139,0.98112,0.99343,0.96661,0.94497,0.98854,0.95614,0.98475,0.98447,0.99594,0.99407,0.99677,0.87528,0.97528,0.91173,0.92611,0.98845,0.98959,0.9713,0.92016,0.99682,0.99276,0.96754,0.98608,0.96922,0.977,0.98431,0.99666,0.89242,0.98248,0.91617,0.98309,0.91595,0.94596,0.96865,0.96176,0.97026,0.92399,0.95743,0.98412,0.90303,0.94789,0.99015,0.85,0.99836,0.98765,0.94617,0.95979,0.94349,0.93369,0.99336,0.93141,0.86425,0.87862,0.86427,1.0,0.91593,0.99544,0.99482,0.88751,0.97837,0.98824,0.94094,0.96765,0.98439
0.98764,0.95918,0.88059,0.98393,0.99207,0.85,0.98752,0.93159,0.98714,0.96971,0.9921,0.87475,0.90197,0.99301,0.87297,0.88016,0.97135,0.88458,0.97172,0.98764,0.92348,0.98289,0.85374,0.96641,0.9094,0.91975,0.91251,0.98532,0.97496,0.99396,0.98793,0.95129,0.95254,0.97048,0.9937,0.8963,0.88235,0.92208,0.96432,0.96799,0.85,0.96369,0.92306,0.98025,0.961,0.9861,0.96716,0.99696,0.94653,0.85,0.96992,0.98162,0.99171,0.98907,0.96564,0.98898,0.9926,0.95897,0.98421,0.91832,0.86278,0.95268,0.96656,0.98596,0.98959,0.92032,0.98856,0.98632,0.988,0.98992,0.91593,1.0,0.94031,0.89001,0.97409,0.97007,0.95737,0.99113,0.98609,0.96724
0.90724,0.98474,0.98438,0.96866,0.92853,0.96139,0.91506,0.99159,0.96626,0.98045,0.9542,0.97763,0.98984,0.90758,0.9785,0.95517,0.98857,0.98345,0.97267,0.96053,0.98036,0.97646,0.96999,0.98963,0.99442,0.9897,0.99072,0.89715,0.98256,0.93802,0.94459,0.98679,0.99159,0.97768,0.93763,0.98745,0.98217,0.9579,0.99271,0.97348,0.96126,0.98831,0.99729,0.91558,0.98373,0.93452,0.99374,0.94292,0.94316,0.94734,0.96687,0.98252,0.94465,0.9747,0.98856,0.92683,0.96724,0.99592,0.8837,0.99457,0.97466,0.95174,0.97443,0.96703,0.95435,0.98712,0.94563,0.90029,0.90796,0.8979,0.99544,0.94031,1.0,0.98812,0.91125,0.98856,0.99554,0.96278,0.98061,0.99334
0.8547,0.9713,0.9965,0.94014,0.87838,0.98685,0.86485,0.98701,0.93574,0.94893,0.91675,0.98931,0.99454,0.85,0.98969,0.97046,0.96704,0.99278,0.95391,0.9173,0.97983,0.93776,0.98776,0.96967,0.99566,0.99052,0.98951,0.85,0.95445,0.89021,0.90762,0.97593,0.97674,0.95665,0.89521,0.99316,0.9937,0.955,0.97438,0.9543,0.98656,0.97365,0.99452,0.87023,0.96888,0.8926,0.97089,0.89162,0.9246,0.9816,0.93792,0.9546,0.90122,0.94253,0.97242,0.87674,0.92893,0.97683,0.85,0.99562,0.99319,0.92818,0.95011,0.92741,0.91302,0.98609,0.90873,0.85,0.85642,0.85,0.99482,0.89001,0.98812,1.0,0.86341,0.96036,0.97923,0.92084,0.94833,0.97325
0.97247,0.93911,0.85783,0.96635,0.95056,0.85,0.97556,0.89736,0.96657,0.93085,0.97502,0.85,0.87381,0.96699,0.85,0.86541,0.94175,0.86202,0.95265,0.94262,0.89669,0.95682,0.85,0.94642,0.88853,0.8959,0.87739,0.97446,0.93894,0.97241,0.9713,0.91857,0.92428,0.94273,0.97118,0.86652,0.86353,0.91347,0.93791,0.95685,0.85,0.9309,0.90105,0.98924,0.93678,0.98705,0.94462,0.97016,0.89486,0.85,0.92395,0.9566,0.98668,0.96273,0.9407,0.97918,0.97139,0.92621,0.9653,0.88791,0.85,0.97019,0.96748,0.96654,0.98517,0.89189,0.97662,0.96608,0.94811,0.97254,0.88751,0.97409,0.91125,0.86341,1.0,0.95252,0.93932,0.97346,0.95355,0.94321
0.95035,0.9868,0.95676,0.9821,0.95995,0.92334,0.95277,0.9766,0.9846,0.99041,0.97792,0.95284,0.96883,0.94704,0.95242,0.93765,0.99358,0.95823,0.98005,0.98088,0.97018,0.99136,0.93839,0.99577,0.9733,0.97188,0.97373,0.94095,0.99109,0.96849,0.9689,0.98288,0.98673,0.98424,0.96753,0.96547,0.95728,0.9613,0.99145,0.98378,0.92375,0.98666,0.98057,0.95325,0.98859,0.97026,0.9968,0.97136,0.95089,0.90319,0.9778,0.99086,0.97661,0.98538,0.99025,0.96654,0.98633,0.9946,0.92722,0.97497,0.94203,0.96993,0.98786,0.98408,0.98236,0.9733,0.97064,0.94103,0.93615,0.93953,0.97837,0.97007,0.98856,0.96036,0.95252,1.0,0.99425,0.9862,0.99151,0.99474
0.93014,0.99102,0.97462,0.98242,0.9429,0.94562,0.93764,0.9868,0.98072,0.98113,0.97269,0.96677,0.9813,0.9284,0.96656,0.95468,0.99358,0.97403,0.98389,0.96721,0.97912,0.98361,0.95823,0.9955,0.98796,0.98641,0.98198,0.92198,0.98611,0.95776,0.96382,0.98722,0.99183,0.98532,0.95743,0.978,0.97421,0.96645,0.99572,0.98408,0.94862,0.99216,0.9924,0.94117,0.98955,0.95772,0.99743,0.95906,0.94616,0.93019,0.96966,0.99007,0.96498,0.98519,0.99436,0.94845,0.97989,0.99488,0.90865,0.98824,0.96439,0.96832,0.9873,0.98014,0.97256,0.98232,0.96457,0.92161,0.92774,0.9208,0.98824,0.95737,0.99554,0.97923,0.93932,0.99425,1.0,0.9769,0.98732,0.99765
0.97779,0.971,0.90949,0.98443,0.97862,0.86255,0.96968,0.94673,0.98964,0.9762,0.98999,0.90002,0.92613,0.98239,0.89921,0.89884,0.98367,0.91122,0.97484,0.98344,0.93674,0.99571,0.88287,0.97854,0.9386,0.93765,0.93279,0.96909,0.97928,0.99311,0.98854,0.95971,0.96288,0.97923,0.98394,0.91955,0.91038,0.93604,0.9751,0.9736,0.86552,0.97361,0.95056,0.97856,0.97143,0.98804,0.98545,0.99242,0.93907,0.85,0.96778,0.98822,0.99383,0.99143,0.97716,0.99019,0.99781,0.97492,0.96852,0.94055,0.89138,0.95732,0.98703,0.99398,0.99408,0.93734,0.98108,0.97931,0.97,0.97783,0.94094,0.99113,0.96278,0.92084,0.97346,0.9862,0.9769,1.0,0.98864,0.9821
0.96554,0.98631,0.94312,0.99081,0.98075,0.90499,0.96965,0.97495,0.99196,0.99239,0.98781,0.93937,0.95803,0.96661,0.9381,0.93218,0.99387,0.94518,0.98752,0.99301,0.96777,0.99034,0.92257,0.99171,0.96065,0.96733,0.96539,0.96076,0.9962,0.97909,0.98103,0.98568,0.9866,0.98952,0.98406,0.95499,0.94307,0.95735,0.99169,0.98555,0.90236,0.9912,0.96929,0.96159,0.98781,0.97431,0.99132,0.98394,0.96817,0.8812,0.98821,0.99555,0.9817,0.99513,0.99179,0.9716,0.99256,0.99042,0.94895,0.9681,0.92876,0.96639,0.97861,0.98636,0.98456,0.96846,0.98527,0.95564,0.96452,0.95847,0.96765,0.98609,0.98061,0.94833,0.95355,0.99151,0.98732,0.98864,1.0,0.99199
0.94262,0.9923,0.96718,0.98733,0.95696,0.93696,0.94844,0.98691,0.98633,0.98697,0.97841,0.96146,0.97803,0.94155,0.96144,0.95187,0.99668,0.9681,0.98795,0.97676,0.97882,0.98714,0.95048,0.99682,0.98128,0.98335,0.98028,0.93323,0.99104,0.96524,0.9704,0.98939,0.99275,0.98925,0.96688,0.97381,0.96747,0.9648,0.99697,0.98803,0.93663,0.99478,0.9882,0.94507,0.99281,0.96352,0.99777,0.96815,0.95793,0.91887,0.97974,0.99532,0.97084,0.99069,0.99534,0.95623,0.98579,0.99676,0.92084,0.98539,0.9564,0.96577,0.98569,0.98388,0.97641,0.98127,0.97078,0.93323,0.94102,0.93272,0.98439,0.96724,0.99334,0.97325,0.94321,0.99474,0.99765,0.9821,0.99199,1.0
